Instance,Income
151181,76298.70852
151182,35753.89396
151183,88179.71459
151184,21678.94055
151185,80765.10595
151186,121175.8575
151187,56664.3793
151188,111815.3969
151189,76635.77767
151190,130234.3894
151191,56865.84711
151192,117507.3934
151193,81769.2214
151194,85341.81237
151195,108446.559
151196,123081.6219
151197,128795.1401
151198,81307.29565
151199,92393.78973
151200,106143.4504
151201,124376.9548
151202,52325.72914
151203,115543.8744
151204,109071.295
151205,114154.2698
151206,240631.0991
151207,82514.21733
151208,109461.0309
151209,119725.1112
151210,169666.9552
151211,151174.4651
151212,162816.365
151213,168612.6076
151214,104304.8564
151215,100194.4108
151216,132609.8319
151217,80050.26012
151218,110584.6268
151219,89324.98832
151220,90001.30669
151221,62205.01701
151222,101710.073
151223,136924.8439
151224,48324.52024
151225,109286.0798
151226,142417.6162
151227,129802.1371
151228,178994.3243
151229,158292.6906
151230,198535.0063
151231,156976.1913
151232,72751.93452
151233,65692.20005
151234,42762.46247
151235,127275.7096
151236,113498.6642
151237,97508.54968
151238,82485.19395
151239,105983.3624
151240,122269.1276
151241,189576.53
151242,39299.8501
151243,170058.539
151244,115988.095
151245,76891.81808
151246,68993.2447
151247,133971.2964
151248,77551.47835
151249,151962.3098
151250,146182.7226
151251,143955.6157
151252,103078.4291
151253,231658.9751
151254,110271.6042
151255,138248.9466
151256,101138.469
151257,98339.09986
151258,116443.3367
151259,145460.5633
151260,102931.1292
151261,115123.5983
151262,131133.0845
151263,115724.0847
151264,115555.8981
151265,144733.4244
151266,63859.4075
151267,137700.3508
151268,135705.2203
151269,88389.29372
151270,127124.1282
151271,54176.64062
151272,154242.6602
151273,118957.9722
151274,-4207.537439
151275,41232.92869
151276,128594.6615
151277,138142.4499
151278,145172.5469
151279,118968.6903
151280,124904.5465
151281,24541.35183
151282,115232.3295
151283,59669.3046
151284,126516.6233
151285,91575.88029
151286,101979.7911
151287,140652.7112
151288,93069.39792
151289,123643.7541
151290,102658.1067
151291,134998.221
151292,80080.48487
151293,79258.39585
151294,32657.55191
151295,33981.11714
151296,152962.5297
151297,71191.00001
151298,71226.20753
151299,79904.99451
151300,77589.46355
151301,45365.89791
151302,117195.3774
151303,131698.9842
151304,44942.23397
151305,106173.9717
151306,148391.5453
151307,147984.213
151308,111881.2391
151309,126223.5249
151310,86016.00187
151311,46394.7576
151312,199165.7083
151313,117471.2307
151314,95680.68273
151315,132195.9258
151316,94414.4261
151317,103907.8892
151318,86301.37727
151319,113198.8205
151320,101229.2716
151321,99114.68777
151322,86517.1707
151323,64685.81171
151324,64845.64415
151325,167215.6516
151326,54795.66811
151327,140277.4459
151328,177498.2118
151329,68963.71218
151330,60321.84797
151331,190235.8752
151332,70284.30982
151333,144628.2829
151334,111088.3445
151335,89172.10915
151336,118235.3817
151337,107923.3888
151338,33075.87209
151339,15716.33381
151340,94848.23439
151341,91134.51502
151342,61906.46609
151343,-5784.676617
151344,130481.819
151345,1088.784501
151346,116568.4936
151347,139353.1186
151348,132416.4447
151349,91413.09891
151350,102150.4956
151351,77324.00591
151352,159085.769
151353,110641.377
151354,111768.5404
151355,34582.13702
151356,51071.01997
151357,100022.5043
151358,35959.0082
151359,40092.76669
151360,154976.724
151361,130710.035
151362,162645.0039
151363,84588.6767
151364,136763.8463
151365,108008.9254
151366,99166.80564
151367,85429.61886
151368,208492.5185
151369,121545.6553
151370,72717.55417
151371,125310.3995
151372,98553.65781
151373,55958.84645
151374,27889.2561
151375,72824.1513
151376,152909.5615
151377,48946.79614
151378,190090.3326
151379,151077.1728
151380,107768.799
151381,85392.17173
151382,74319.11291
151383,126306.5519
151384,113900.9981
151385,147364.9172
151386,72772.74384
151387,133747.7645
151388,43368.44082
151389,138215.578
151390,149412.2592
151391,143917.8734
151392,118631.2166
151393,74827.64479
151394,114960.5281
151395,98481.99966
151396,107716.7975
151397,112845.2652
151398,87436.76638
151399,56814.66198
151400,111635.6756
151401,104222.1028
151402,130828.5492
151403,74782.17332
151404,103414.4094
151405,123294.348
151406,61623.41137
151407,158964.6269
151408,193031.7543
151409,2742.326454
151410,198078.8217
151411,96451.27097
151412,74705.60297
151413,85762.53912
151414,132739.1917
151415,52257.48855
151416,151962.6788
151417,157339.4223
151418,60807.058
151419,100191.1848
151420,106874.7479
151421,68344.25349
151422,733.2676159
151423,85820.4974
151424,138170.79
151425,158637.8684
151426,125021.9698
151427,76705.62212
151428,138961.9931
151429,140967.2759
151430,168084.7267
151431,189215.7137
151432,93176.7643
151433,61810.09943
151434,119983.9993
151435,162326.1773
151436,34507.68265
151437,123986.1734
151438,82816.50632
151439,87755.02826
151440,60372.28902
151441,107226.8359
151442,145326.4709
151443,102564.2274
151444,31019.50201
151445,102771.1722
151446,155910.9934
151447,38283.80631
151448,110441.6897
151449,147418.1661
151450,219128.5368
151451,126917.5091
151452,51062.79497
151453,147420.0236
151454,59517.6259
151455,98694.60331
151456,123373.572
151457,48438.50185
151458,129703.8761
151459,108777.4969
151460,41710.5668
151461,181400.7959
151462,99376.28042
151463,123547.5968
151464,192905.3115
151465,68478.38501
151466,157551.6198
151467,97906.06992
151468,164834.0078
151469,107815.301
151470,86555.062
151471,158028.5137
151472,116445.3842
151473,74735.76442
151474,140217.1868
151475,133689.9171
151476,121608.9339
151477,14146.8059
151478,179968.2046
151479,127235.3651
151480,49376.45057
151481,174824.0724
151482,115012.1388
151483,85008.72479
151484,61178.70278
151485,54865.30357
151486,143769.2713
151487,104901.2092
151488,81177.02555
151489,62295.49311
151490,64063.98289
151491,140466.9821
151492,155788.7018
151493,92689.60645
151494,79081.69122
151495,116638.9586
151496,85133.7752
151497,128083.9869
151498,183332.6101
151499,92050.56582
151500,72043.92578
151501,111452.5047
151502,83809.79646
151503,93471.98713
151504,43161.55054
151505,81215.05455
151506,63308.25113
151507,77424.85847
151508,56322.96641
151509,108407.7136
151510,40283.39126
151511,72103.39538
151512,84369.19094
151513,202841.8243
151514,113824.3034
151515,167419.9812
151516,185004.735
151517,121841.6922
151518,25459.77134
151519,225664.4317
151520,131705.4382
151521,87393.83178
151522,137885.9743
151523,151758.7277
151524,97958.74164
151525,154076.611
151526,100414.9514
151527,85450.14796
151528,66543.49053
151529,35014.95173
151530,97598.42074
151531,150991.0124
151532,45875.31681
151533,110581.3845
151534,133956.213
151535,125772.3836
151536,84942.98906
151537,80759.97285
151538,96190.16652
151539,64485.77285
151540,86155.24229
151541,80496.21605
151542,55668.87931
151543,182958.701
151544,97815.74389
151545,115266.7055
151546,109141.5514
151547,130494.475
151548,85093.18247
151549,48118.55596
151550,51729.72431
151551,107053.2364
151552,135929.4197
151553,117486.821
151554,152958.3444
151555,90534.4301
151556,95044.72974
151557,112514.3146
151558,75273.77434
151559,111887.2362
151560,91119.15729
151561,98919.31214
151562,111976.8126
151563,171168.8699
151564,167149.9712
151565,160380.3069
151566,96199.00761
151567,64978.71148
151568,37121.15679
151569,112948.5599
151570,36369.4663
151571,86944.5692
151572,63090.75106
151573,93031.21984
151574,63804.61339
151575,160583.3064
151576,154401.262
151577,171839.2037
151578,50476.14606
151579,174446.1352
151580,68664.80334
151581,141465.6181
151582,73004.99299
151583,116781.107
151584,45500.42825
151585,162627.8596
151586,104083.3907
151587,112766.2655
151588,119736.9489
151589,209526.4295
151590,101763.984
151591,155848.8553
151592,50143.27077
151593,94940.01926
151594,111610.6727
151595,86095.01267
151596,136263.6042
151597,138899.7487
151598,126865.4618
151599,54896.66069
151600,94198.74841
151601,203749.2195
151602,59859.83741
151603,139013.5833
151604,113253.753
151605,100908.0498
151606,106579.3604
151607,113520.8657
151608,88145.5568
151609,154841.2011
151610,47437.27242
151611,95028.09521
151612,47923.03241
151613,109131.0178
151614,-39939.03733
151615,83587.48106
151616,77520.35988
151617,159023.3833
151618,139995.6728
151619,142691.363
151620,84774.00692
151621,114279.9748
151622,118255.5632
151623,117821.6018
151624,64957.77548
151625,68124.03131
151626,127302.0497
151627,31371.38549
151628,186001.019
151629,127784.9226
151630,196459.2123
151631,95072.0539
151632,12684.74668
151633,158411.0027
151634,62952.38627
151635,82914.68721
151636,117159.5338
151637,96585.33463
151638,115354.5774
151639,147063.8009
151640,107089.394
151641,150619.6194
151642,145051.6189
151643,128493.1933
151644,114262.2032
151645,90007.31276
151646,220439.8879
151647,96291.47991
151648,60906.05241
151649,125018.0623
151650,85619.89615
151651,83435.82619
151652,159332.4291
151653,124058.2038
151654,89764.36993
151655,141290.198
151656,92204.4601
151657,78543.75504
151658,62284.57617
151659,109540.0625
151660,58900.50186
151661,95468.1329
151662,60386.82282
151663,113321.6052
151664,103363.1899
151665,65773.14611
151666,118053.0034
151667,155966.342
151668,108680.5699
151669,62332.30588
151670,71505.98998
151671,132066.5935
151672,103019.8819
151673,148830.1441
151674,113932.9468
151675,176213.2069
151676,73768.6342
151677,211110.4423
151678,51993.15646
151679,116129.6278
151680,59014.79446
151681,132257.6925
151682,25605.0285
151683,66750.86986
151684,133580.8347
151685,52018.23718
151686,96191.56075
151687,160934.8081
151688,96671.94505
151689,34027.1289
151690,95571.07759
151691,163744.5105
151692,-5534.65538
151693,173737.4765
151694,140550.6429
151695,171755.633
151696,31603.44802
151697,114232.6177
151698,80224.49083
151699,208575.5661
151700,92329.62753
151701,154858.0864
151702,97890.18032
151703,116241.9921
151704,58120.75736
151705,94879.18435
151706,132208.8947
151707,74174.80713
151708,139446.1372
151709,97155.4888
151710,164628.5888
151711,156755.203
151712,62392.48598
151713,127436.3142
151714,174401.7611
151715,122310.6501
151716,181370.1192
151717,98082.43428
151718,91849.19653
151719,74948.33287
151720,109596.9269
151721,134204.4984
151722,105710.9441
151723,111809.6669
151724,43458.0493
151725,60281.3156
151726,109791.8508
151727,163412.6568
151728,89785.04187
151729,137607.5843
151730,104812.2587
151731,62223.24616
151732,75922.72245
151733,108297.6809
151734,97718.00822
151735,122302.2845
151736,45904.99167
151737,115402.8726
151738,215789.1085
151739,96757.95396
151740,47942.61973
151741,54386.48203
151742,84700.73054
151743,84305.29703
151744,77398.19604
151745,120283.6287
151746,-16571.42795
151747,166970.4393
151748,147537.2713
151749,118904.0797
151750,77032.10369
151751,148092.2153
151752,110602.893
151753,58305.30215
151754,106393.5066
151755,141823.2173
151756,103843.9515
151757,127577.3881
151758,119305.3221
151759,121754.5547
151760,139684.0518
151761,131440.7402
151762,110860.8239
151763,101023.8258
151764,96403.78515
151765,85448.04494
151766,108768.9063
151767,86895.37253
151768,105441.6541
151769,88751.71423
151770,135997.2373
151771,124912.8119
151772,140994.9633
151773,217857.1089
151774,105233.023
151775,132674.0073
151776,38214.58666
151777,70734.16889
151778,80211.80332
151779,201322.2685
151780,67392.83162
151781,101299.7043
151782,165520.5086
151783,135370.8206
151784,168133.6508
151785,127654.4081
151786,71023.77916
151787,82366.00051
151788,186500.411
151789,110569.5009
151790,169886.4082
151791,144466.5101
151792,194223.7147
151793,80705.32576
151794,143254.7302
151795,150402.8993
151796,58895.58228
151797,110587.0371
151798,21349.57795
151799,102695.1264
151800,83115.72836
151801,36278.61595
151802,70484.14534
151803,143053.0469
151804,76056.81274
151805,104658.4329
151806,61426.79721
151807,136448.1988
151808,105609.9182
151809,116507.2361
151810,120296.0852
151811,109030.4805
151812,75491.38332
151813,48841.15036
151814,49742.29828
151815,115788.8839
151816,114462.8888
151817,57239.35743
151818,81149.30993
151819,79612.21051
151820,73482.13037
151821,118363.6353
151822,56325.90759
151823,121387.9408
151824,192028.81
151825,182482.5357
151826,158872.9635
151827,28200.30586
151828,105112.7594
151829,183037.0918
151830,117336.202
151831,32835.85478
151832,104991.0494
151833,23918.06849
151834,83004.54308
151835,114960.1252
151836,48222.84716
151837,90821.49335
151838,131525.6143
151839,110477.8295
151840,113128.8959
151841,142308.0246
151842,120407.8781
151843,226177.8011
151844,88455.17857
151845,125707.8569
151846,145960.5787
151847,115639.7023
151848,77369.23422
151849,121030.8739
151850,42201.08418
151851,187828.3662
151852,150693.2023
151853,104877.1795
151854,62107.35705
151855,52246.73248
151856,198902.0711
151857,145889.6324
151858,72166.40455
151859,102941.5272
151860,93457.61902
151861,70282.78804
151862,106020.0586
151863,73104.38482
151864,40239.38502
151865,154260.5939
151866,84262.86197
151867,142205.9793
151868,78606.51459
151869,144525.5555
151870,147649.3153
151871,103046.5395
151872,132281.0984
151873,108733.7037
151874,96882.28491
151875,205850.6697
151876,103701.371
151877,119375.0278
151878,26498.79208
151879,67749.92087
151880,116960.5105
151881,183587.2693
151882,204977.4494
151883,94586.72628
151884,125256.7729
151885,135831.864
151886,112179.283
151887,102249.7988
151888,178440.1069
151889,19987.10243
151890,28111.58251
151891,151215.1455
151892,162071.3291
151893,117077.8827
151894,96794.78481
151895,114944.9596
151896,176834.1017
151897,111006.3292
151898,146649.5467
151899,201945.1944
151900,56632.80448
151901,100110.6472
151902,27427.98708
151903,167489.7798
151904,111009.4273
151905,95594.3603
151906,171483.2268
151907,126043.996
151908,95399.30279
151909,117133.9376
151910,172130.9491
151911,69202.84974
151912,93770.15327
151913,92245.48653
151914,166820.1688
151915,141915.4468
151916,69307.88518
151917,87611.84838
151918,51817.15317
151919,41040.64256
151920,117453.3464
151921,156537.73
151922,112361.7895
151923,111511.006
151924,83452.86489
151925,61312.91438
151926,141177.6052
151927,53416.40305
151928,136873.6562
151929,202996.4765
151930,136217.0098
151931,102226.2505
151932,76790.58747
151933,127829.7695
151934,57204.71288
151935,116305.8956
151936,175260.7456
151937,120287.3629
151938,43429.68703
151939,102423.6416
151940,75001.41286
151941,90930.73655
151942,131808.416
151943,91028.1054
151944,89555.60675
151945,207964.5142
151946,133541.688
151947,114656.1288
151948,33886.16527
151949,91362.75239
151950,147263.5377
151951,229115.07
151952,44944.26595
151953,134086.1929
151954,117178.3023
151955,64669.16653
151956,131245.0616
151957,150774.4787
151958,76172.21738
151959,22242.59551
151960,73351.68455
151961,59704.11659
151962,155349.809
151963,50521.91576
151964,149864.3894
151965,129800.2471
151966,96733.20427
151967,132631.2923
151968,90462.89003
151969,57850.31664
151970,50265.06532
151971,71346.63689
151972,104161.5849
151973,101859.645
151974,124593.9763
151975,208771.2941
151976,78308.30579
151977,133127.3962
151978,66634.60301
151979,141896.4153
151980,100070.1912
151981,105450.6553
151982,109290.3935
151983,96216.23207
151984,124026.8618
151985,120508.2625
151986,62586.46333
151987,56363.86126
151988,99987.27352
151989,103777.9899
151990,120809.976
151991,100206.5462
151992,77995.28337
151993,42925.14782
151994,54134.9324
151995,50914.67625
151996,151891.0291
151997,38523.3975
151998,83106.0741
151999,128788.894
152000,-16069.78787
152001,109517.8241
152002,132593.5612
152003,133680.0772
152004,24121.81663
152005,59985.03422
152006,119491.386
152007,57193.98198
152008,192182.095
152009,78525.95498
152010,166206.6189
152011,97151.59622
152012,100698.8193
152013,183862.2487
152014,88331.16108
152015,58740.87091
152016,75756.6916
152017,160260.9048
152018,71560.953
152019,133687.6794
152020,97208.17606
152021,148739.0069
152022,92675.84582
152023,87677.59007
152024,67246.84739
152025,48270.05917
152026,64735.33049
152027,157714.0325
152028,83037.00623
152029,93351.05767
152030,140504.1973
152031,190613.8283
152032,139272.0844
152033,114349.2258
152034,154020.9001
152035,84428.64378
152036,82995.81463
152037,103734.1846
152038,77990.71006
152039,45384.85906
152040,89615.04132
152041,166809.3162
152042,117389.167
152043,152549.6143
152044,86488.00505
152045,112428.6103
152046,93696.92071
152047,125553.0303
152048,120557.0077
152049,150897.5555
152050,134484.3623
152051,119808.9498
152052,149479.3247
152053,114738.3907
152054,143252.9304
152055,64787.23188
152056,76481.60722
152057,100202.3912
152058,90829.9977
152059,71649.78822
152060,68852.48049
152061,155611.6935
152062,146155.6017
152063,89410.29735
152064,63042.37151
152065,121189.4613
152066,177157.3734
152067,210774.3197
152068,113428.7197
152069,122719.0446
152070,125213.9341
152071,208810.2282
152072,125440.8846
152073,84409.83158
152074,87556.92006
152075,82624.63234
152076,32145.73476
152077,116905.2702
152078,117927.3705
152079,119318.0162
152080,127106.148
152081,170998.468
152082,27753.97564
152083,125711.3516
152084,118108.1155
152085,140849.3412
152086,161850.5739
152087,148949.288
152088,95027.28874
152089,166499.5162
152090,147788.4739
152091,92183.39699
152092,100261.7853
152093,129060.1857
152094,58932.23864
152095,132448.3627
152096,94033.75921
152097,98919.86276
152098,71782.99154
152099,136898.8069
152100,152045.4231
152101,130912.0477
152102,84903.06248
152103,187666.8458
152104,122489.4013
152105,118217.6061
152106,116365.7109
152107,86758.11497
152108,102456.4807
152109,41377.12244
152110,187662.6205
152111,131760.4351
152112,142148.9597
152113,64422.37426
152114,136307.5045
152115,154915.2173
152116,72576.3304
152117,69913.1609
152118,113358.704
152119,202112.6003
152120,128817.2188
152121,80425.99904
152122,65272.0881
152123,118028.1808
152124,49643.65616
152125,102156.2351
152126,108969.5513
152127,151624.532
152128,160161.6783
152129,120581.9755
152130,162925.9457
152131,16446.4643
152132,87586.00115
152133,182003.2934
152134,89239.54849
152135,46504.91778
152136,85861.88051
152137,177398.0148
152138,122142.0551
152139,184402.6932
152140,73680.86108
152141,125773.3988
152142,152597.0596
152143,162237.8554
152144,22034.44222
152145,90593.19773
152146,163284.283
152147,88425.94824
152148,187636.6864
152149,96977.7011
152150,166531.3796
152151,100276.157
152152,130719.1864
152153,126215.8344
152154,56695.93058
152155,96408.61895
152156,47638.64259
152157,124874.3384
152158,139986.0579
152159,170271.8454
152160,17389.72183
152161,152032.9245
152162,94478.62934
152163,121521.5504
152164,123123.3352
152165,55501.00225
152166,69938.44933
152167,53166.88771
152168,49408.50253
152169,104096.6828
152170,47675.89103
152171,94876.05521
152172,113615.4305
152173,143543.025
152174,100329.0074
152175,182669.5534
152176,86117.55448
152177,175666.0209
152178,27998.25
152179,198329.9431
152180,109235.0462
152181,86317.50647
152182,139542.3549
152183,39490.26637
152184,169152.982
152185,97687.66502
152186,121325.9106
152187,77559.7354
152188,77154.6546
152189,161381.6983
152190,144444.853
152191,60205.68994
152192,68735.44506
152193,131933.7953
152194,138434.2178
152195,172984.1368
152196,129455.033
152197,113854.1979
152198,50242.12241
152199,39484.63135
152200,89329.26334
152201,107388.817
152202,137462.0006
152203,76489.82422
152204,65364.67244
152205,49726.74644
152206,60569.80671
152207,125851.3058
152208,96012.63065
152209,139149.3115
152210,80501.24638
152211,65997.11644
152212,124441.4919
152213,149395.3115
152214,113186.1989
152215,134542.1346
152216,66593.30972
152217,129647.7209
152218,127548.9874
152219,127851.9378
152220,72114.0684
152221,146343.1491
152222,160194.6081
152223,80531.10222
152224,10127.24049
152225,119482.7864
152226,67702.49118
152227,97271.65603
152228,141912.7024
152229,113083.3624
152230,189103.7655
152231,97973.53616
152232,41610.19223
152233,45679.60271
152234,135845.4056
152235,155543.2432
152236,100415.2739
152237,182193.9577
152238,149259.7113
152239,57571.40021
152240,86905.56376
152241,62400.41203
152242,154787.4382
152243,182377.2668
152244,68343.4073
152245,73952.73213
152246,137688.9764
152247,81708.92922
152248,30650.4285
152249,93961.69434
152250,88970.49471
152251,64298.46585
152252,56472.2048
152253,118353.2473
152254,134566.0238
152255,53945.55421
152256,52262.84392
152257,89288.49949
152258,109567.3764
152259,47210.6181
152260,136582.3674
152261,56002.7432
152262,77143.87294
152263,57223.28755
152264,117466.3592
152265,137948.1498
152266,65545.71345
152267,138798.3226
152268,119206.3773
152269,98939.82482
152270,96830.34297
152271,110181.7307
152272,69671.08355
152273,117896.7913
152274,120828.4223
152275,105533.3239
152276,69100.56648
152277,128124.1411
152278,113262.2132
152279,115328.7257
152280,117484.6339
152281,110830.2446
152282,88522.96719
152283,51740.40552
152284,-17163.26282
152285,18749.74966
152286,158236.1361
152287,57657.70988
152288,120309.2557
152289,116876.407
152290,83793.44403
152291,124193.5273
152292,96314.58975
152293,79137.58027
152294,62301.12345
152295,134997.8198
152296,147188.0136
152297,93107.49476
152298,184347.9063
152299,132161.3214
152300,22330.54308
152301,117870.3901
152302,70896.25149
152303,162029.8404
152304,120439.8177
152305,83857.66456
152306,179921.0358
152307,34875.60599
152308,108913.3383
152309,165294.5196
152310,127792.4719
152311,135311.5779
152312,83489.15964
152313,42430.51606
152314,154219.8385
152315,90760.5174
152316,137545.3759
152317,48909.8545
152318,136123.6135
152319,78794.82817
152320,59982.40972
152321,72770.1883
152322,113542.5875
152323,92016.95868
152324,116017.5785
152325,74532.44102
152326,94767.80041
152327,27808.7255
152328,235366.4109
152329,149807.3524
152330,149818.8328
152331,145085.1389
152332,99250.05488
152333,161107.6603
152334,122991.2428
152335,85118.06717
152336,138118.1373
152337,22908.59708
152338,162196.1294
152339,55727.45345
152340,116411.952
152341,81079.77181
152342,114332.6029
152343,165245.8258
152344,80415.00034
152345,32312.61733
152346,113541.4195
152347,100005.4099
152348,114180.2973
152349,112031.3463
152350,119503.2179
152351,102401.7587
152352,155276.8272
152353,170926.6745
152354,65592.70485
152355,154448.4164
152356,66569.64639
152357,106832.8854
152358,105501.1732
152359,21283.63919
152360,24584.06665
152361,126688.1262
152362,163212.5038
152363,158323.8358
152364,62883.53157
152365,78107.97776
152366,91945.93464
152367,90167.90947
152368,85975.1989
152369,151588.8593
152370,60060.71366
152371,76100.22794
152372,45944.82345
152373,106277.2141
152374,119270.3997
152375,138528.1385
152376,134393.6129
152377,73028.63394
152378,104750.5959
152379,112405.219
152380,145780.48
152381,91976.66988
152382,53698.89106
152383,101808.771
152384,179139.1502
152385,57803.47292
152386,126007.2201
152387,84398.19445
152388,129768.9448
152389,127770.2544
152390,67733.02052
152391,-7179.647626
152392,149581.1031
152393,117845.3308
152394,73802.60715
152395,136427.6905
152396,82130.36963
152397,150708.6168
152398,143364.511
152399,151231.9667
152400,77456.24129
152401,175929.4134
152402,169237.1439
152403,105564.0956
152404,23191.67387
152405,149688.4605
152406,147470.3524
152407,30393.73966
152408,90826.43079
152409,134843.9583
152410,81973.69435
152411,162123.4836
152412,129563.4764
152413,131126.5208
152414,103646.1173
152415,136580.0649
152416,33151.58447
152417,151008.1506
152418,110155.5758
152419,167449.8003
152420,121026.3058
152421,107605.2905
152422,51244.5049
152423,136137.0623
152424,40335.44075
152425,179208.5562
152426,138507.4913
152427,148114.3306
152428,219107.412
152429,120274.8359
152430,75367.00318
152431,162155.2585
152432,138605.5451
152433,131885.5848
152434,92740.3765
152435,85223.03686
152436,129296.9199
152437,202488.5426
152438,182287.6546
152439,221641.3112
152440,96878.62782
152441,50771.05569
152442,93409.16723
152443,43899.00498
152444,173779.2226
152445,178430.0403
152446,117930.7958
152447,102435.0949
152448,139867.253
152449,65601.28379
152450,32168.4511
152451,145775.9701
152452,143547.5526
152453,192560.7571
152454,73473.06867
152455,95062.23064
152456,185863.4629
152457,144853.1445
152458,81566.71996
152459,141331.4704
152460,132895.7629
152461,153764.4519
152462,122070.2354
152463,162983.7977
152464,119145.1675
152465,124620.9419
152466,143480.8712
152467,244145.9295
152468,31740.93823
152469,40866.8728
152470,94390.79406
152471,70345.20411
152472,127290.9585
152473,165144.175
152474,117197.4398
152475,138315.3582
152476,76159.96452
152477,149579.631
152478,38065.20169
152479,90909.82818
152480,93324.02346
152481,61056.50424
152482,113176.4711
152483,121691.8263
152484,94034.20683
152485,107821.0652
152486,103487.9115
152487,189902.7702
152488,188006.5558
152489,97863.72924
152490,161061.9828
152491,85474.28233
152492,120307.9025
152493,147603.8592
152494,153829.2407
152495,38682.51757
152496,94641.48973
152497,110257.4292
152498,104163.6982
152499,46374.09897
152500,123272.3551
152501,118090.1908
152502,52152.39324
152503,61541.65247
152504,86958.70312
152505,122566.883
152506,71233.1112
152507,155430.4887
152508,79479.88125
152509,106917.2232
152510,104939.8971
152511,101700.9666
152512,136512.7692
152513,95052.14528
152514,59672.50293
152515,57638.27952
152516,67461.43393
152517,123213.5727
152518,133551.897
152519,154716.2239
152520,97270.02987
152521,177521.2603
152522,106335.1517
152523,130297.3367
152524,145290.6394
152525,122838.416
152526,90492.96453
152527,67308.61724
152528,66282.86524
152529,176978.9298
152530,140189.6622
152531,179154.8328
152532,74216.46252
152533,95991.4025
152534,134861.0463
152535,70192.45738
152536,140914.8413
152537,83217.72715
152538,23504.2404
152539,95989.12388
152540,34028.18841
152541,129047.8386
152542,34681.18248
152543,121098.6362
152544,34549.81313
152545,102479.2594
152546,88984.44504
152547,136171.2007
152548,86948.30168
152549,113345.0176
152550,151600.9665
152551,132311.2502
152552,140180.4542
152553,106948.5011
152554,125988.5632
152555,154472.3654
152556,159161.2985
152557,123989.4507
152558,125307.1954
152559,61830.23424
152560,73101.73531
152561,145451.1592
152562,92269.4193
152563,60022.75184
152564,133969.0066
152565,101194.8611
152566,117054.2002
152567,94710.72529
152568,139707.1537
152569,43938.13655
152570,102432.083
152571,125381.1015
152572,127809.9281
152573,48627.86708
152574,49428.07383
152575,136692.9174
152576,141437.4178
152577,59121.00222
152578,170547.3872
152579,79025.07519
152580,95062.42679
152581,43062.56616
152582,126929.709
152583,116575.9929
152584,78830.52373
152585,144879.6497
152586,178483.7615
152587,112332.9063
152588,125165.7542
152589,104311.1505
152590,171137.7644
152591,106682.334
152592,164919.7853
152593,89021.08085
152594,149050.6073
152595,55634.05015
152596,66498.71012
152597,107563.1392
152598,57344.30214
152599,106595.5081
152600,34981.28795
152601,49770.27694
152602,75683.16249
152603,78039.72365
152604,133448.3159
152605,112539.1936
152606,57566.97784
152607,69781.11013
152608,130568.8702
152609,141491.8849
152610,127559.0203
152611,102943.7389
152612,115916.4538
152613,40270.06181
152614,129998.3259
152615,105808.8538
152616,103706.7875
152617,133074.785
152618,31699.64029
152619,133844.8023
152620,156223.9466
152621,82973.98698
152622,99100.37779
152623,59883.18968
152624,91025.34489
152625,97839.09777
152626,108764.2357
152627,102737.6563
152628,142829.339
152629,140079.9043
152630,141261.8757
152631,132972.8045
152632,128424.7123
152633,50799.74689
152634,79551.21631
152635,46966.9021
152636,127115.0389
152637,90153.98931
152638,192343.6561
152639,122290.208
152640,64154.98372
152641,149606.3272
152642,138650.9915
152643,135665.271
152644,31711.40438
152645,138930.7172
152646,187522.3356
152647,107520.5823
152648,126716.0924
152649,54811.65302
152650,142778.8607
152651,75218.91573
152652,109895.4234
152653,127822.6032
152654,46504.73143
152655,41251.49022
152656,88948.22352
152657,28125.94946
152658,113495.1012
152659,87787.50281
152660,112922.731
152661,42621.68785
152662,101206.6883
152663,120686.0472
152664,118609.1684
152665,199509.2787
152666,147748.419
152667,163681.7338
152668,210302.5496
152669,64160.24033
152670,80055.45395
152671,60714.61679
152672,117405.5006
152673,109254.6013
152674,41782.06792
152675,80748.06893
152676,126823.3755
152677,98701.28842
152678,81117.03352
152679,146088.1761
152680,128072.1854
152681,143238.5294
152682,99754.96992
152683,101238.093
152684,121217.9771
152685,109900.7111
152686,140138.4879
152687,175183.2245
152688,100117.0263
152689,139616.1905
152690,66099.26681
152691,88417.38711
152692,80769.2554
152693,163504.5113
152694,108401.8774
152695,96486.18636
152696,99784.26488
152697,105266.2544
152698,141009.809
152699,82135.39669
152700,104822.9756
152701,121273.9068
152702,99383.59103
152703,172952.5248
152704,152660.2805
152705,143771.8158
152706,119668.7155
152707,106668.4012
152708,69905.2054
152709,137793.3452
152710,106648.8649
152711,165531.7571
152712,185464.864
152713,61024.46872
152714,57139.32572
152715,108330.9128
152716,87667.84222
152717,93689.59514
152718,113315.5982
152719,85139.5872
152720,117224.4146
152721,134676.9509
152722,148375.6003
152723,42444.62703
152724,126993.1864
152725,146606.8242
152726,125775.0436
152727,115859.1717
152728,90292.41694
152729,76648.29091
152730,106368.7297
152731,219657.1198
152732,40368.08573
152733,91422.95886
152734,70698.89093
152735,167693.0295
152736,67105.79264
152737,91779.81148
152738,80367.87921
152739,71312.04354
152740,122321.3443
152741,66846.72156
152742,149218.7617
152743,107359.5216
152744,94135.07209
152745,131340.6604
